candidate_set,rmse,rmse_20_loads,net_cost,horizon_pooled_avg,horizon_bucket_avg,timestep_pooled_avg,timestep_bucket_avg,horizon_bucket_1_avg,horizon_bucket_2_avg,horizon_bucket_3_avg,horizon_bucket_4_avg,horizon_bucket_5_avg,horizon_bucket_6_avg,horizon_bucket_7_avg,horizon_bucket_8_avg,horizon_bucket_9_avg,horizon_bucket_10_avg,horizon_bucket_12_avg,horizon_bucket_14_avg,horizon_bucket_16_avg,horizon_bucket_18_avg,horizon_bucket_20_avg,horizon_bucket_25_avg,horizon_bucket_32_avg,horizon_bucket_38_avg,horizon_bucket_42_avg,horizon_bucket_50_avg,horizon_bucket_58_avg,horizon_bucket_64_avg,horizon_bucket_72_avg,horizon_bucket_88_avg,horizon_bucket_96_avg,timestep_bucket_1_avg,timestep_bucket_2_avg,timestep_bucket_3_avg,timestep_bucket_4_avg,timestep_bucket_5_avg,timestep_bucket_6_avg,timestep_bucket_7_avg,timestep_bucket_8_avg,timestep_bucket_9_avg,timestep_bucket_10_avg,timestep_bucket_12_avg,timestep_bucket_14_avg,timestep_bucket_16_avg,timestep_bucket_18_avg,timestep_bucket_20_avg,timestep_bucket_25_avg,timestep_bucket_32_avg,timestep_bucket_38_avg,timestep_bucket_42_avg,timestep_bucket_50_avg,timestep_bucket_58_avg,timestep_bucket_64_avg,timestep_bucket_72_avg,timestep_bucket_88_avg,timestep_bucket_96_avg
100707_2023-01-07;100707_2024-04-01;102016_2024-03-08;102016_2024-06-29;104481_2024-07-30;105366_2023-09-16;106298_2023-02-01;106793_2023-09-21;107448_2024-08-07;108517_2023-06-11;108517_2024-07-01;112377_2023-10-18;112377_2024-05-22;113377_2023-07-01;113377_2024-08-13;115937_2024-07-11;115937_2024-10-13;116320_2024-11-01;116320_2024-11-29;120517_2023-11-28;121500_2023-05-20;121500_2023-08-12;121500_2023-10-10;121555_2023-02-14;123129_2023-08-08;123129_2024-08-11;125463_2023-06-17;125463_2023-10-15;127225_2023-05-30;127225_2024-07-07;127524_2024-12-28;129071_2023-02-19;130253_2024-03-23;132256_2023-12-01;132967_2023-02-02;133165_2024-03-19;133996_2023-04-09;133996_2023-04-20;133996_2024-11-02;136407_2023-12-20;138414_2024-02-24;139410_2023-03-21;140211_2023-04-23;140649_2023-04-24;140649_2024-06-14;144492_2023-07-28;146624_2023-08-26;146624_2024-05-28;147049_2024-04-22;147147_2023-10-10;147147_2023-11-10;151683_2024-05-09;151683_2024-05-25;151740_2024-07-24;155209_2023-04-23;155209_2023-09-05;157904_2024-01-23;157904_2024-12-15;160216_2023-04-09;160216_2024-08-22;161573_2024-07-23;161573_2024-07-29;163817_2023-07-05;163817_2024-02-14;163817_2024-05-09;165786_2023-10-08;165786_2024-09-04;166084_2023-08-04;166084_2023-09-25;167494_2024-01-23;168165_2023-02-15;169310_2023-01-03;169310_2023-08-02;170013_2023-11-17;170013_2024-11-10;171530_2024-06-13;172262_2023-06-20;172262_2024-09-18;174968_2023-02-25;174968_2024-04-14,0.65706,0.50133,10.81247,0.98238,1.03665,0.98238,0.92559,0.0,0.48908,0.61411,0.67433,0.71958,0.7406,0.7626,0.78648,0.80774,0.82247,0.8548,0.8896,0.91826,0.93781,0.95512,1.00051,1.03584,1.05261,1.07484,1.09625,1.11739,1.12504,1.21167,1.2361,0.85317,0.91345,0.91255,0.91837,0.92613,0.93447,0.9402,0.94735,1.01701,0.94075,0.93359,0.95165,0.96457,0.95296,0.97193,0.98415,1.0143,1.00264,1.02577,1.01713,1.02248,0.89414,1.06192,0.97556,0.69671,0.0
100354_2023-06-07;100354_2023-12-02;100354_2024-12-28;100707_2023-01-07;100707_2023-07-28;100707_2024-12-18;102016_2023-07-20;102016_2024-03-08;102016_2024-03-27;106298_2023-11-11;106298_2024-08-12;107448_2023-08-23;107448_2024-05-30;107448_2024-10-09;107448_2024-12-04;108795_2024-01-21;113377_2023-02-27;113377_2023-08-03;115937_2024-09-25;116320_2023-01-28;116320_2024-06-20;120517_2024-10-01;121500_2024-02-24;123129_2023-10-10;125463_2023-09-25;125463_2023-10-09;127225_2024-07-07;127524_2023-07-08;129071_2024-10-24;132967_2024-11-28;136407_2023-10-01;136407_2024-09-22;140211_2023-03-09;140211_2023-04-23;140649_2023-01-20;140649_2023-04-24;140649_2023-11-22;140649_2023-12-03;140649_2024-03-22;140649_2024-06-14;142999_2024-06-11;144492_2023-07-28;147147_2024-08-31;151683_2024-05-09;152601_2024-12-21;155209_2023-01-10;157904_2024-01-23;157904_2024-02-10;160216_2024-03-06;161573_2023-02-25;161573_2023-04-21;161573_2023-06-22;161573_2023-09-11;161573_2024-05-27;161573_2024-11-23;163595_2023-02-25;163817_2023-03-14;163817_2023-07-05;163817_2024-01-26;163817_2024-02-14;163817_2024-11-27;164897_2023-07-03;164897_2024-07-09;165786_2023-02-16;166084_2024-01-13;166084_2024-10-08;166206_2023-07-12;166206_2024-09-14;167494_2024-01-23;167494_2024-11-16;169310_2023-08-02;169310_2023-08-08;169310_2023-10-10;169310_2024-06-28;169310_2024-10-05;171530_2023-05-31;171530_2023-06-06;172262_2024-05-27;172510_2023-08-20;172510_2024-01-21,0.66208,0.47952,10.81305,0.96445,1.02078,0.96445,0.912,0.0,0.47292,0.63001,0.69324,0.73375,0.7486,0.77069,0.78599,0.79957,0.81501,0.84398,0.86776,0.88787,0.91092,0.93426,0.97038,1.01093,1.02635,1.04284,1.07134,1.10801,1.11888,1.1949,1.21772,0.89365,0.94254,0.94377,0.94302,0.94342,0.96027,0.96112,0.96288,0.96809,0.95403,0.94606,0.94836,0.97743,0.95649,0.96404,0.97329,1.00096,1.0282,0.96713,0.95029,0.98845,0.9349,0.99481,0.91447,0.81157,0.0
100354_2023-08-19;100354_2023-09-22;100354_2024-04-27;100707_2023-07-28;100707_2024-04-01;102016_2023-07-20;102016_2024-10-15;104481_2024-01-19;106793_2023-06-04;106793_2023-06-09;106793_2023-10-28;106793_2024-06-14;107448_2024-08-07;108795_2024-04-26;110260_2023-06-23;115937_2024-07-11;115937_2024-09-22;116320_2023-03-16;118984_2023-04-25;120517_2023-03-07;121555_2023-02-14;123129_2024-06-13;125463_2023-11-25;125463_2024-07-05;127225_2023-03-14;127225_2023-05-02;127225_2024-11-10;128843_2023-03-22;128843_2023-04-05;129071_2024-01-30;130253_2023-05-03;130253_2024-05-17;132256_2024-01-07;132967_2023-11-12;132967_2024-02-20;133165_2024-08-16;133996_2023-10-02;138414_2023-10-18;139410_2023-03-06;139410_2024-07-16;142975_2023-04-09;142975_2024-09-28;144492_2023-06-20;144492_2023-09-22;144492_2023-12-08;146624_2023-03-12;146624_2024-05-28;147049_2024-01-27;147049_2024-04-11;147049_2024-04-17;147147_2023-04-24;151683_2024-09-19;151740_2024-07-24;152601_2024-08-27;152601_2024-12-21;155209_2024-11-11;160216_2023-03-29;160216_2024-08-22;161573_2023-09-11;163595_2023-02-04;163817_2023-02-09;163817_2023-07-05;164897_2024-03-01;165786_2023-10-08;165786_2024-04-08;165786_2024-06-04;166084_2023-02-20;166084_2023-08-10;167494_2023-07-05;167494_2024-01-08;167494_2024-02-26;167494_2024-06-30;168165_2024-05-28;169310_2024-03-17;170013_2024-05-20;170013_2024-06-23;170013_2024-11-12;171530_2023-06-20;172510_2023-12-22;174968_2023-08-16,0.63855,0.50317,10.81061,0.96273,1.02132,0.96273,0.90106,0.0,0.49695,0.62214,0.67622,0.70579,0.72648,0.74862,0.76493,0.77767,0.78931,0.82547,0.85561,0.88034,0.91166,0.93435,0.96675,1.01283,1.03443,1.04902,1.0719,1.10524,1.12011,1.20723,1.22541,0.8526,0.90029,0.92081,0.93688,0.93921,0.93951,0.93715,0.95269,0.95801,0.9439,0.94764,0.95509,0.97247,0.95897,0.96542,0.97802,1.01176,0.97235,0.98252,0.98955,0.98417,0.905,0.94214,0.94997,0.63603,0.0
100354_2023-07-21;100354_2024-06-25;100707_2023-09-06;100707_2024-06-02;100707_2024-12-18;106298_2023-02-25;106298_2023-04-26;106793_2024-06-13;106793_2024-12-22;108517_2023-06-11;108517_2023-11-05;108517_2024-04-07;108795_2023-12-14;108795_2024-01-21;112377_2024-01-18;113377_2024-01-04;116320_2024-04-04;116320_2024-12-29;120517_2023-04-01;120517_2024-07-01;120517_2024-08-07;121500_2023-10-10;123129_2023-03-14;123129_2023-08-08;123129_2023-10-10;125463_2023-06-18;125463_2024-07-05;127225_2024-06-27;127524_2023-11-09;128843_2024-05-16;128843_2024-06-27;129071_2023-03-16;132256_2024-11-19;132967_2023-11-12;133165_2024-03-19;133165_2024-08-03;133996_2023-04-09;133996_2023-06-12;136407_2023-04-23;138414_2023-01-16;139410_2023-07-18;139410_2024-07-16;140211_2023-11-11;140649_2023-02-05;142975_2024-09-28;142999_2024-03-13;144492_2023-06-20;146624_2023-08-26;147049_2023-04-04;147049_2024-01-27;147147_2023-10-10;147147_2023-11-10;147147_2024-01-18;151683_2024-05-21;152601_2023-10-21;152601_2024-08-27;155209_2023-01-10;160431_2024-10-28;161573_2024-07-23;161573_2024-11-23;163595_2023-11-21;163817_2023-02-09;163817_2023-03-14;163817_2024-04-11;164897_2024-07-09;166206_2024-10-22;167494_2024-01-23;167494_2024-02-26;167494_2024-10-26;168165_2023-08-25;168165_2024-05-28;169310_2024-10-03;171530_2023-06-20;171530_2024-09-18;172262_2024-11-20;172510_2023-03-10;172510_2023-08-20;174968_2023-02-25;174968_2023-10-28;174968_2023-11-13,0.64415,0.49485,10.82008,0.95104,1.01155,0.95104,0.88978,0.0,0.48742,0.61695,0.67121,0.71043,0.72964,0.74732,0.76181,0.77369,0.78695,0.81723,0.85137,0.87583,0.89027,0.90773,0.94603,0.99488,1.01927,1.02918,1.05542,1.09358,1.12019,1.20351,1.21844,0.86238,0.88648,0.91092,0.91399,0.93445,0.94947,0.94514,0.96772,0.98162,0.95066,0.95079,0.95697,0.98711,0.94661,0.97042,0.98122,1.01653,0.94837,0.94727,0.9361,0.95192,0.87719,0.91462,0.90741,0.7069,0.0
100354_2023-09-22;100354_2024-12-28;100707_2023-01-01;100707_2024-06-02;100707_2024-12-18;102016_2024-04-10;102016_2024-10-15;104481_2023-09-01;106298_2023-02-25;106793_2023-06-09;107448_2023-11-02;107448_2024-08-12;108517_2023-07-12;108517_2024-07-13;108795_2024-01-21;110260_2023-09-02;110260_2024-02-01;113377_2024-01-04;113377_2024-09-29;116320_2023-01-28;120517_2023-11-28;120517_2024-08-07;123129_2023-03-14;123129_2024-08-11;127225_2024-06-27;127524_2024-06-25;127524_2024-07-02;127524_2024-12-28;129071_2023-10-25;129071_2024-07-19;129071_2024-12-19;130253_2024-08-31;132256_2024-03-31;132967_2024-08-12;133996_2023-10-02;136407_2023-04-23;136407_2023-05-07;138414_2024-11-09;139410_2024-03-11;140211_2024-02-16;140211_2024-06-18;140649_2023-11-22;142999_2024-06-11;144492_2023-09-22;146624_2023-08-08;146624_2023-08-26;147147_2023-11-10;151683_2024-05-21;151740_2024-12-21;152601_2023-02-14;152601_2023-10-21;152601_2023-11-27;157904_2024-02-10;160216_2024-08-17;160216_2024-09-21;160431_2024-10-28;161573_2024-08-23;163595_2023-02-04;164897_2023-01-29;165786_2023-02-10;165786_2023-02-16;166084_2023-09-19;166084_2024-01-13;166084_2024-09-23;166084_2024-10-08;168165_2024-01-17;169310_2023-06-02;170013_2023-06-07;170013_2024-06-23;171530_2023-06-20;171530_2024-05-02;171530_2024-06-13;172262_2023-11-11;172262_2024-01-06;172262_2024-05-27;172510_2024-05-21;172510_2024-12-24;174968_2023-02-25;174968_2024-04-14;174968_2024-05-19,0.67982,0.50124,10.81411,0.97704,1.02883,0.97704,0.92025,0.0,0.49664,0.63361,0.68174,0.71782,0.7388,0.7593,0.7813,0.80445,0.82336,0.87125,0.92025,0.94522,0.96012,0.96908,0.98423,1.02299,1.04306,1.05795,1.08069,1.11023,1.11709,1.18652,1.20756,0.9129,0.94864,0.96466,0.9628,0.96723,0.98227,0.9756,0.97371,0.98633,0.97235,0.97429,0.97477,0.98896,0.96964,0.97386,0.9804,1.00576,0.99408,0.9882,0.9868,1.00808,0.94025,0.98877,0.94199,0.74207,0.0
100354_2023-07-21;100707_2023-01-07;102016_2024-03-27;104481_2023-09-01;104481_2023-11-01;105366_2023-09-05;105366_2024-07-06;106298_2023-02-01;106298_2023-06-14;106793_2023-06-09;107448_2023-10-19;107448_2024-10-21;108517_2024-04-07;108517_2024-05-21;108795_2024-06-13;110260_2023-06-23;110260_2023-09-02;113377_2023-02-13;116320_2024-05-09;116320_2024-06-14;118984_2024-06-15;120517_2024-10-01;121500_2023-05-20;123129_2023-10-10;125463_2023-10-15;125463_2024-01-22;127225_2024-11-10;127524_2024-01-15;127524_2024-09-05;128843_2023-03-22;128843_2024-05-16;129071_2023-03-16;132256_2024-01-07;132256_2024-03-31;132967_2023-09-22;132967_2023-12-31;132967_2024-08-12;133165_2024-08-21;133996_2023-04-02;136407_2023-04-22;138414_2024-04-18;138414_2024-11-09;139410_2023-07-18;139410_2024-03-11;140649_2023-02-05;140649_2023-04-24;142999_2023-05-01;146624_2023-03-12;146624_2023-04-28;146624_2024-05-28;147049_2024-01-27;147049_2024-11-03;147147_2023-06-07;151683_2023-10-20;151740_2023-08-22;151740_2024-04-21;151740_2024-07-24;152601_2024-08-01;157904_2023-03-28;161573_2024-07-23;163329_2023-03-29;163595_2024-05-08;163595_2024-09-22;163817_2023-03-14;163817_2024-04-11;164897_2024-10-30;165786_2023-02-16;165786_2024-06-04;165786_2024-09-04;166084_2023-01-05;166084_2024-04-26;166084_2024-10-08;167494_2024-01-08;167494_2024-02-26;168165_2024-05-28;169310_2023-08-02;169310_2024-10-05;170013_2023-10-01;171530_2024-03-17;172510_2024-01-21,0.66249,0.49024,10.81127,0.971,1.02501,0.971,0.91421,0.0,0.48674,0.63073,0.68958,0.73437,0.76389,0.79554,0.82718,0.85093,0.85906,0.88005,0.90236,0.91922,0.9386,0.94882,0.97164,1.00702,1.02596,1.03781,1.06253,1.10149,1.11825,1.19404,1.21627,0.89266,0.9319,0.94841,0.953,0.96103,0.97132,0.96742,0.97856,0.98296,0.97183,0.96276,0.96331,0.99738,0.98088,0.9771,0.98366,1.00292,0.9788,0.97138,0.96067,0.99394,0.95759,0.9704,0.95666,0.74279,0.0
100354_2023-06-07;100707_2023-07-04;100707_2023-07-28;100707_2024-04-01;102016_2023-07-18;104481_2024-10-02;106298_2023-11-11;106793_2024-06-14;106793_2024-12-22;107448_2023-10-19;108517_2023-08-02;108517_2024-04-07;108795_2023-07-29;110260_2024-01-11;112377_2023-02-13;113377_2023-07-01;113377_2024-08-17;115937_2024-07-11;116320_2024-12-29;120517_2023-11-28;120517_2024-08-07;121500_2023-10-10;123129_2023-08-08;125463_2023-10-15;127524_2023-07-08;127524_2023-08-27;127524_2023-11-09;127524_2024-03-16;127524_2024-04-05;127524_2024-12-28;129071_2024-10-24;130253_2024-03-23;132967_2023-11-03;132967_2024-07-16;136407_2023-09-30;138414_2024-04-18;140211_2024-06-18;140649_2024-06-14;142999_2023-05-01;144492_2023-09-22;144492_2023-12-08;146624_2023-01-11;146624_2024-05-28;147049_2024-12-20;147147_2024-01-18;147147_2024-08-31;152601_2023-01-18;152601_2023-02-14;155209_2023-04-23;155209_2024-11-11;155209_2024-11-15;157904_2023-03-28;157904_2024-02-10;160216_2023-03-29;160216_2024-08-17;160431_2024-05-28;161573_2023-06-22;161573_2024-07-23;161573_2024-08-06;164897_2023-09-05;164897_2023-12-12;165786_2023-02-16;165786_2024-06-04;166084_2024-08-23;166206_2023-01-05;166206_2024-09-14;169310_2023-06-10;169310_2024-07-01;170013_2023-02-25;170013_2024-11-12;171530_2024-05-02;172262_2023-02-12;172262_2023-06-20;172262_2024-03-18;172262_2024-09-18;172510_2024-01-21;172510_2024-02-12;172510_2024-05-21;172510_2024-12-21;174968_2023-11-13,0.68998,0.50605,10.81419,0.95522,1.01488,0.95522,0.89363,0.0,0.50061,0.62358,0.66348,0.70366,0.72505,0.74231,0.75739,0.77127,0.78805,0.82208,0.85769,0.89655,0.91977,0.93173,0.95584,0.99407,1.01525,1.02868,1.0554,1.09887,1.12045,1.20099,1.22537,0.87364,0.92513,0.92041,0.93587,0.94167,0.97341,0.96679,0.97435,0.99207,0.97419,0.95685,0.95557,0.99218,0.95893,0.97085,0.98323,1.00555,0.98889,0.94535,0.93986,0.95344,0.9389,0.95702,0.93608,0.72967,0.0
100354_2024-03-09;100707_2023-07-04;102016_2023-07-18;102016_2024-03-27;104481_2024-01-19;105366_2024-07-06;106298_2023-06-14;106298_2024-03-13;106793_2023-04-10;106793_2024-06-13;107448_2023-02-24;107448_2023-09-20;107448_2024-10-09;108517_2023-05-01;108517_2023-06-11;108795_2024-04-26;108795_2024-06-13;112377_2023-01-26;113377_2023-02-13;113377_2024-08-13;113377_2024-08-24;116320_2023-11-03;116320_2024-04-04;116320_2024-05-09;116320_2024-06-12;120517_2024-08-07;120517_2024-11-08;121555_2024-03-09;123129_2023-08-08;125463_2023-06-28;125463_2023-11-25;127225_2023-08-28;127225_2024-06-02;127524_2024-01-15;127524_2024-09-05;128843_2023-04-02;129071_2023-04-09;132967_2023-11-12;132967_2023-12-02;132967_2024-07-16;136407_2023-09-30;139410_2024-03-11;142975_2023-01-19;142975_2023-10-18;142975_2024-06-07;142975_2024-09-28;142975_2024-12-10;147049_2024-04-22;147049_2024-08-15;147147_2023-06-07;147147_2023-10-10;151683_2023-10-20;155209_2023-01-16;157904_2024-12-15;160216_2023-03-29;160431_2024-05-28;161573_2023-02-25;163595_2023-02-04;163595_2023-02-25;163817_2024-04-11;164897_2024-03-01;164897_2024-08-06;166084_2023-01-05;166084_2023-02-20;166084_2023-09-25;166084_2024-01-13;166084_2024-09-23;167494_2023-07-05;167494_2023-08-27;168165_2024-01-17;169310_2023-01-03;169310_2023-06-02;170013_2023-06-07;170013_2024-11-12;172262_2024-02-12;172262_2024-03-18;172262_2024-05-27;172262_2024-11-20;172510_2024-09-26;174968_2023-02-25,0.68896,0.51895,10.81083,0.97459,1.02793,0.97459,0.93422,0.0,0.50956,0.65305,0.70516,0.74646,0.76107,0.77923,0.79388,0.80734,0.82499,0.86151,0.89676,0.91771,0.93328,0.94615,0.97562,1.02234,1.04156,1.06033,1.08284,1.11082,1.11598,1.1928,1.21565,0.87516,0.91415,0.93081,0.93201,0.94041,0.94129,0.94012,0.94088,0.94334,0.94058,0.94258,0.94866,0.95662,0.95486,0.96287,0.97274,1.00694,1.00302,0.99529,1.00398,0.99079,0.9674,0.999,0.97459,0.85822,0.0
100354_2023-09-22;100707_2024-06-02;100707_2024-07-11;100707_2024-12-03;100707_2024-12-18;104481_2023-09-01;104481_2024-07-30;105366_2024-07-06;106298_2023-05-06;106793_2023-03-14;107448_2023-09-20;108517_2024-05-21;108517_2024-05-27;108795_2023-07-29;110260_2024-01-11;110260_2024-12-09;115937_2024-06-30;116320_2023-11-03;118984_2023-04-25;121500_2024-01-25;121500_2024-12-01;121555_2024-08-19;123129_2023-03-09;123129_2024-08-26;125463_2023-06-18;125463_2023-11-25;125463_2024-03-27;127225_2023-05-30;127225_2024-07-07;127524_2023-02-12;127524_2023-11-09;127524_2024-10-26;128843_2023-04-05;128843_2023-11-19;129071_2023-03-16;129071_2024-07-19;129071_2024-10-24;132967_2023-02-02;133165_2023-08-22;133165_2024-08-16;133996_2023-06-12;136407_2024-09-22;140211_2023-11-11;142975_2023-08-21;142975_2023-10-18;142975_2024-12-10;142999_2023-05-01;142999_2024-06-11;146624_2023-03-12;146624_2024-05-25;147049_2023-04-04;147049_2024-01-27;147147_2023-05-14;151683_2023-03-15;151683_2024-05-25;151683_2024-09-19;152601_2023-02-14;152601_2024-08-27;152601_2024-12-21;160216_2024-02-23;160431_2024-05-28;161573_2023-12-20;163329_2023-03-29;163595_2023-02-25;163595_2024-02-27;163595_2024-09-22;163817_2024-02-14;165786_2023-02-10;166084_2024-08-23;166084_2024-09-23;168165_2023-02-15;169310_2023-06-02;169310_2023-08-02;169310_2024-06-28;169310_2024-07-08;169310_2024-10-03;170013_2023-10-01;170013_2024-11-12;171530_2024-03-17;172262_2024-09-18,0.67417,0.49169,10.81675,0.95822,1.01687,0.95822,0.90639,0.0,0.48634,0.64907,0.70069,0.72805,0.74296,0.76644,0.79144,0.80836,0.81098,0.83526,0.85931,0.85112,0.90775,0.9243,0.95475,0.99013,1.02036,1.04002,1.06388,1.10344,1.12061,1.19046,1.21361,0.90145,0.90384,0.94019,0.94632,0.94111,0.96182,0.95517,0.95707,0.95892,0.93641,0.93903,0.93903,0.96591,0.96762,0.95888,0.97037,1.00923,0.97948,0.97844,0.9319,0.97676,0.98141,0.91456,0.99492,0.78321,0.0
100354_2023-12-02;100707_2023-01-01;100707_2024-04-14;105366_2023-01-03;105366_2023-09-05;106793_2023-09-21;107448_2023-09-20;107448_2024-05-30;107448_2024-07-03;107448_2024-12-04;108517_2024-04-07;110260_2023-06-23;110260_2023-09-02;113377_2023-02-13;113377_2023-07-01;113377_2024-08-13;115937_2023-03-01;116320_2023-08-20;116320_2023-11-03;118984_2024-06-15;120517_2024-08-08;120517_2024-11-08;121500_2023-03-22;121500_2023-08-12;121500_2024-09-09;121555_2024-03-09;121555_2024-03-31;123129_2024-06-13;125463_2023-06-17;125463_2023-12-21;127524_2023-07-08;129071_2023-10-25;129071_2024-10-24;130253_2023-07-26;130253_2024-02-18;130253_2024-03-03;130253_2024-05-14;132256_2023-12-01;132256_2024-11-19;132256_2024-12-13;132967_2023-02-03;132967_2024-04-06;132967_2024-07-16;132967_2024-08-07;133996_2023-10-02;136407_2023-09-30;138414_2024-11-09;140649_2023-02-05;140649_2023-12-03;142975_2023-04-09;142999_2024-03-13;147049_2023-04-04;147049_2024-04-17;147049_2024-04-22;147049_2024-12-20;147147_2023-10-10;147147_2023-11-02;151740_2023-01-09;151740_2024-07-24;152601_2024-08-01;160216_2024-02-23;160216_2024-03-08;160216_2024-09-21;161573_2024-02-04;161573_2024-11-23;163595_2023-08-18;163595_2024-02-27;164897_2024-07-09;166084_2023-01-03;166084_2023-08-04;166206_2024-09-27;167494_2024-01-08;168165_2024-05-28;169310_2024-10-03;170013_2024-11-12;171530_2024-09-18;172262_2023-07-08;172510_2023-11-29;174968_2023-03-21;174968_2024-05-19,0.65191,0.48711,10.81286,0.96676,1.0226,0.96676,0.90691,0.0,0.47885,0.62407,0.69095,0.73676,0.77061,0.80601,0.82006,0.82931,0.83824,0.85826,0.87697,0.89387,0.91286,0.9323,0.98201,1.00576,1.02291,1.03566,1.05816,1.10665,1.12198,1.19396,1.21509,0.91745,0.94721,0.96193,0.96206,0.9638,0.98538,0.9787,0.98445,0.99596,0.97893,0.98069,0.98216,0.99662,0.96921,0.97535,0.98228,1.00449,0.97353,0.96936,0.95586,0.96955,0.90409,0.95057,0.89954,0.70515,0.0
100354_2023-07-21;100354_2023-12-02;100707_2023-01-07;106298_2023-02-04;106298_2023-02-25;106298_2024-03-13;106298_2024-08-12;106298_2024-11-17;106793_2023-06-04;108517_2023-04-24;108517_2023-05-01;108517_2023-11-05;110260_2024-02-01;112377_2024-05-22;113377_2024-01-08;116320_2024-05-09;118984_2024-06-15;120517_2023-11-28;125463_2023-11-25;125463_2024-07-05;127225_2023-08-28;127225_2024-09-15;127524_2024-03-16;127524_2024-12-28;128843_2023-04-05;129071_2023-04-09;130253_2024-03-23;132256_2024-11-19;132967_2023-02-02;132967_2023-11-03;133996_2024-11-14;138414_2024-02-24;140649_2023-01-20;142999_2024-03-13;146624_2023-04-28;147049_2024-04-22;147049_2024-08-15;147049_2024-11-03;147147_2023-10-10;147147_2023-11-10;151740_2024-07-24;152601_2024-03-10;157904_2024-01-01;157904_2024-01-23;160216_2024-03-06;160431_2024-05-28;161573_2023-04-07;161573_2023-10-14;163329_2023-03-29;163329_2024-09-01;163595_2023-02-25;163595_2023-08-18;163595_2024-02-27;163595_2024-09-22;163817_2023-07-05;163817_2024-06-23;164897_2023-01-29;164897_2023-03-26;164897_2023-08-13;165786_2023-10-16;166084_2023-01-03;166084_2023-02-20;166084_2023-09-25;166084_2024-09-23;167494_2023-08-27;167494_2024-06-22;167494_2024-10-26;168165_2024-06-18;169310_2024-03-17;169310_2024-10-05;172262_2023-11-11;172262_2024-03-18;172262_2024-11-20;172510_2024-02-12;172510_2024-05-21;172510_2024-09-26;172510_2024-11-01;174968_2023-08-16;174968_2023-11-13;174968_2024-04-14,0.66852,0.50389,10.81673,0.96054,1.01933,0.96054,0.90593,0.0,0.5029,0.62796,0.68516,0.72571,0.74956,0.77066,0.7879,0.8028,0.81791,0.84743,0.86747,0.89111,0.91288,0.92662,0.96095,0.99768,1.0253,1.03061,1.05372,1.09139,1.11914,1.21209,1.25018,0.83405,0.89137,0.8783,0.89579,0.91636,0.91166,0.96515,0.97807,0.98478,0.91949,0.91856,0.9364,0.94718,0.94919,0.95826,0.99329,1.04083,0.98387,1.00148,0.92806,0.94639,0.91424,0.95983,0.97254,0.73841,0.0
100354_2023-03-02;100354_2023-06-07;100354_2023-07-21;100354_2024-03-09;100354_2024-12-28;106298_2023-02-04;106298_2024-08-12;106793_2023-06-09;107448_2024-11-26;107448_2024-12-04;108517_2023-08-02;108517_2023-12-09;108517_2024-04-07;108795_2024-06-13;110260_2023-09-02;112377_2023-10-18;112377_2024-01-18;113377_2024-08-24;116320_2024-11-29;121555_2023-02-20;121555_2024-08-19;123129_2024-02-01;129071_2023-02-19;129071_2024-07-19;130253_2023-02-09;132256_2024-12-13;132967_2024-07-16;133996_2023-03-03;136407_2023-09-24;136407_2024-08-01;136407_2024-09-22;138414_2023-11-03;138414_2024-02-24;138414_2024-04-18;140649_2023-12-03;142975_2023-04-09;142975_2024-12-10;142999_2023-06-29;142999_2024-03-13;144492_2023-07-21;144492_2024-06-12;146624_2023-08-08;146624_2023-08-26;147049_2024-11-03;147049_2024-12-20;147147_2023-10-10;147147_2023-11-10;151683_2024-05-25;151740_2023-08-22;152601_2024-12-21;157904_2023-02-24;157904_2023-03-28;160216_2024-03-06;160431_2023-04-18;160431_2024-10-28;161573_2023-04-07;163329_2023-03-29;163329_2023-11-20;163329_2024-08-29;163595_2024-02-27;163817_2024-05-09;164897_2023-03-26;164897_2024-11-16;166084_2023-08-04;166084_2023-08-10;166084_2024-09-20;166084_2024-09-23;166084_2024-10-08;166206_2024-09-27;166206_2024-10-22;168165_2023-02-15;168165_2023-08-25;168165_2024-06-18;168165_2024-06-24;169310_2023-01-03;169310_2024-07-08;172262_2024-01-06;172262_2024-02-12;174968_2023-02-25;174968_2023-10-28,0.62163,0.49652,10.80959,0.98158,1.03222,0.98158,0.92397,0.0,0.48176,0.62553,0.68131,0.7284,0.75361,0.77304,0.79359,0.81107,0.82895,0.87255,0.905,0.92462,0.95252,0.96997,1.00213,1.03126,1.05376,1.071,1.09225,1.11248,1.11297,1.18918,1.21039,0.88926,0.94306,0.95182,0.95436,0.95783,0.95471,0.95414,0.96704,0.97119,0.95435,0.95726,0.96189,0.97066,0.96822,0.97033,0.98011,1.00167,1.00833,1.02415,1.02485,1.00797,0.94499,0.999,0.97429,0.71987,0.0
